title,pubDate,guid,link,description,Label,results
In Pictures: Beltane fire festival returns to Edinburgh,"Sun, 01 May 2022 12:47:38 GMT",https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-61290836,https://www.bbc.co.uk/news/uk-scotland-edinburgh-east-fife-61290836?at_medium=RSS&at_campaign=KARANGA,Hundreds gathered at the National Monument of Scotland for the celebration from Celtic folklore.,1,1
Typewriter artist James Cook 'blown away' by Tom Hanks response,"Sun, 01 May 2022 14:35:32 GMT",https://www.bbc.co.uk/news/uk-england-essex-61291978,https://www.bbc.co.uk/news/uk-england-essex-61291978?at_medium=RSS&at_campaign=KARANGA,Artist James Cook uses the characters of a typewriter to create pictures.,1,1
Shanghai lockdown: The hard life of a homeless deliveryman,"Sun, 01 May 2022 23:49:21 GMT",https://www.bbc.co.uk/news/world-asia-china-61270253,https://www.bbc.co.uk/news/world-asia-china-61270253?at_medium=RSS&at_campaign=KARANGA,Many riders face a lack of shelter and safety while delivering supplies in a locked down city.,0,0
Unravelling Australia's complex jobs puzzle,"Sun, 01 May 2022 23:02:48 GMT",https://www.bbc.co.uk/news/business-60835196,https://www.bbc.co.uk/news/business-60835196?at_medium=RSS&at_campaign=KARANGA,An uneven recovery from the pandemic leaves graduates struggling to get on the career ladder.,1,1
NI election 2022: Alliance a party with high expectations,"Mon, 02 May 2022 05:04:42 GMT",https://www.bbc.co.uk/news/uk-northern-ireland-61029123,https://www.bbc.co.uk/news/uk-northern-ireland-61029123?at_medium=RSS&at_campaign=KARANGA,Alliance is running 24 candidates in the election - half of them women - across 18 constituencies.,0,0
Peterborough: Cost of living dominates in Labour local election target,"Sun, 01 May 2022 23:56:19 GMT",https://www.bbc.co.uk/news/uk-politics-61247737,https://www.bbc.co.uk/news/uk-politics-61247737?at_medium=RSS&at_campaign=KARANGA,"Partygate is not the main things on voters' minds in Peterborough, ahead of Thursday's local election.",0,0
'I knew Dad was dead; nobody believed me',"Mon, 02 May 2022 00:03:57 GMT",https://www.bbc.co.uk/news/uk-england-nottinghamshire-60577073,https://www.bbc.co.uk/news/uk-england-nottinghamshire-60577073?at_medium=RSS&at_campaign=KARANGA,"Police told a newspaper that Corrina Bowman's father was ""alive and well"".",1,1
Defecting online: How Myanmarâs soldiers are deserting the army,"Sat, 30 Apr 2022 23:46:11 GMT",https://www.bbc.co.uk/news/blogs-trending-61243316,https://www.bbc.co.uk/news/blogs-trending-61243316?at_medium=RSS&at_campaign=KARANGA,An underground network armed with Facebook and Telegram accounts is helping those who want to leave.,1,1
Katie Taylor v Amanda Serrano: Can Taylor pull off one more miracle?,"Sun, 01 May 2022 09:10:36 GMT",https://www.bbc.co.uk/sport/boxing/61289683,https://www.bbc.co.uk/sport/boxing/61289683?at_medium=RSS&at_campaign=KARANGA,"Katie Taylor has already changed a country's view on women's boxing. After reaching the pinnacle of her career, what chance of a historic Irish homecoming?",0,0
Ronnie O'Sullivan takes big lead over Judd Trump after arguing with referee in World Snooker Championship final,"Sun, 01 May 2022 21:32:26 GMT",https://www.bbc.co.uk/sport/snooker/61287990,https://www.bbc.co.uk/sport/snooker/61287990?at_medium=RSS&at_campaign=KARANGA,Six-time champion Ronnie O'Sullivan establishes a commanding 12-5 lead over Judd Trump on a feisty first day of the World Championship final.,1,1
Everton 1-0 Chelsea: 'Pickford's saves have kept their dreams alive',"Sun, 01 May 2022 18:59:40 GMT",https://www.bbc.co.uk/sport/football/61293998,https://www.bbc.co.uk/sport/football/61293998?at_medium=RSS&at_campaign=KARANGA,Jordan Pickford produced a string of saves to help Everton beat Chelsea and boost their hopes of survival.,1,1
World Snooker Championship: Ronnie O'Sullivan argues with referee during final,"Sun, 01 May 2022 17:52:17 GMT",https://www.bbc.co.uk/sport/av/snooker/61294136,https://www.bbc.co.uk/sport/av/snooker/61294136?at_medium=RSS&at_campaign=KARANGA,"Watch Ronnie O'Sullivan argue with the referee during the World Snooker Championship final, with the official reprimanding him for making what he believed to be an obscene gesture.",0,0
Liverpool quadruple bid: How the Reds are closer than any other English club to historic haul,"Mon, 02 May 2022 05:46:55 GMT",https://www.bbc.co.uk/sport/football/61292082,https://www.bbc.co.uk/sport/football/61292082?at_medium=RSS&at_campaign=KARANGA,There have been 120 other attempts by 15 English clubs to win the quadruple since 1960 - Liverpool are now closer than any of them to a historic clean sweep.,0,0
"London 10,000: Mo Farah to race for first time since June","Sun, 01 May 2022 10:24:38 GMT",https://www.bbc.co.uk/sport/athletics/61270746,https://www.bbc.co.uk/sport/athletics/61270746?at_medium=RSS&at_campaign=KARANGA,"Mo Farah says it would not ""make any sense"" to continue racing if he could compete at the top, as he prepares for the London 10,000.",0,0
Fourth place in the Premier League is like a trophy for Arsenal and Tottenham - Jonathan Woodgate analysis,"Sun, 01 May 2022 23:22:18 GMT",https://www.bbc.co.uk/sport/football/61292502,https://www.bbc.co.uk/sport/football/61292502?at_medium=RSS&at_campaign=KARANGA,MOTD2 pundit Jonathan Woodgate explains why next week's north London derby will feel like a cup final - with the prize a place in next season's Champions League.,1,1
"Madrid Open: Emma Raducanu, Dan Evans and Jack Draper advance","Sun, 01 May 2022 21:04:10 GMT",https://www.bbc.co.uk/sport/tennis/61292976,https://www.bbc.co.uk/sport/tennis/61292976?at_medium=RSS&at_campaign=KARANGA,"Emma Raducanu rounds out a day of British success at the Madrid Open, with wins too for Dan Evans and wildcard Jack Draper.",1,1
Ukraine war: Families hide in cellars as Russia targets Donbas region,"Mon, 02 May 2022 04:57:26 GMT",https://www.bbc.co.uk/news/world-europe-61284964,https://www.bbc.co.uk/news/world-europe-61284964?at_medium=RSS&at_campaign=KARANGA,Those remaining in the Ukrainian city of Lysychansk near the front line live under constant shelling.,1,1
Ukraine war: 'Children in Mariupol drank rainwater from puddles',"Sun, 01 May 2022 20:55:25 GMT",https://www.bbc.co.uk/news/uk-wales-61250092,https://www.bbc.co.uk/news/uk-wales-61250092?at_medium=RSS&at_campaign=KARANGA,Yuliia ran under gunfire from her bunker to the nearest well so her daughters could get fresh water.,1,1
Ukraine round-up: Mariupol evacuation and pilot legend,"Sun, 01 May 2022 20:10:02 GMT",https://www.bbc.co.uk/news/world-europe-61292248,https://www.bbc.co.uk/news/world-europe-61292248?at_medium=RSS&at_campaign=KARANGA,"The Red Cross and UN say they are evacuating civilians from Mariupol, and Ukraine busts a war myth.",1,1
How Ukraine's 'Ghost of Kyiv' legendary pilot was born,"Sun, 01 May 2022 11:14:21 GMT",https://www.bbc.co.uk/news/world-europe-61285833,https://www.bbc.co.uk/news/world-europe-61285833?at_medium=RSS&at_campaign=KARANGA,"The ""Ghost of Kyiv"" story about a heroic pilot downing many Russian planes turns out to be a legend.",1,1
Ukraine war: British ambassador 'comfortable' to be back in Kyiv,"Sun, 01 May 2022 09:29:46 GMT",https://www.bbc.co.uk/news/uk-61289547,https://www.bbc.co.uk/news/uk-61289547?at_medium=RSS&at_campaign=KARANGA,British ambassador Melinda Simmons says she is comfortable to return to the capital despite the risks.,1,1
Roe v Wade: US Supreme Court leak suggests abortion law repeal,"Tue, 03 May 2022 04:28:36 GMT",https://www.bbc.co.uk/news/world-us-canada-61302740,https://www.bbc.co.uk/news/world-us-canada-61302740?at_medium=RSS&at_campaign=KARANGA,"Law that guarantees right to abortion described as ""egregiously wrong"" in document leaked to Politico.",1,1
"Russia attacking Mariupol steelworks after evacuations, says Ukraine commander","Mon, 02 May 2022 21:38:21 GMT",https://www.bbc.co.uk/news/world-europe-61296851,https://www.bbc.co.uk/news/world-europe-61296851?at_medium=RSS&at_campaign=KARANGA,"A Ukrainian commander at the Azovstal plant says hundreds are stuck there, despite evacuations on Sunday.",0,0
"Ukraine war: This is your finest hour, Johnson to tell Ukrainian Parliament","Tue, 03 May 2022 00:24:58 GMT",https://www.bbc.co.uk/news/uk-61297478,https://www.bbc.co.uk/news/uk-61297478?at_medium=RSS&at_campaign=KARANGA,The PM will invoke Churchill in a speech to Ukrainian MPs as he pledges Â£300m more in military aid.,0,0
Madeleine McCann: Parents say finding truth is essential 15 years on,"Mon, 02 May 2022 18:15:41 GMT",https://www.bbc.co.uk/news/uk-61244880,https://www.bbc.co.uk/news/uk-61244880?at_medium=RSS&at_campaign=KARANGA,"Ahead of anniversary of the disappearance, Madeleine McCann's parents write poignantly about her.",1,1
Met Gala 2022: Celebrities show off lavish outfits in New York,"Tue, 03 May 2022 01:06:18 GMT",https://www.bbc.co.uk/news/world-us-canada-61302738,https://www.bbc.co.uk/news/world-us-canada-61302738?at_medium=RSS&at_campaign=KARANGA,Hundreds of famous names strike a pose on the museum steps for the over-the-top costume parade.,1,1
Countdown: Anne Robinson to step down as presenter,"Mon, 02 May 2022 23:48:48 GMT",https://www.bbc.co.uk/news/entertainment-arts-61302972,https://www.bbc.co.uk/news/entertainment-arts-61302972?at_medium=RSS&at_campaign=KARANGA,The former The Weakest Link star is to leave the Channel 4 quiz show after a year and 265 episodes.,1,1
EU divided over how to step away from Russian energy,"Mon, 02 May 2022 18:29:58 GMT",https://www.bbc.co.uk/news/business-61298791,https://www.bbc.co.uk/news/business-61298791?at_medium=RSS&at_campaign=KARANGA,"EU energy ministers met to discuss a possible ban on Russian oil, but members remain split.",0,0
"Trader made error in 'flash crash', Citigroup says","Tue, 03 May 2022 04:01:37 GMT",https://www.bbc.co.uk/news/business-61303217,https://www.bbc.co.uk/news/business-61303217?at_medium=RSS&at_campaign=KARANGA,The benchmark Stockholm OMX 30 share index fell by 8% at one point on Monday morning.,1,1
Israel outrage at Sergei Lavrov's claim that Hitler was part Jewish,"Mon, 02 May 2022 22:52:59 GMT",https://www.bbc.co.uk/news/world-middle-east-61296682,https://www.bbc.co.uk/news/world-middle-east-61296682?at_medium=RSS&at_campaign=KARANGA,"The Russian foreign minister's claim that Hitler ""had Jewish blood"" is denounced as unforgiveable.",0,0
World Snooker Championship 2022: Ronnie O'Sullivan claims record-equalling seventh world title,"Mon, 02 May 2022 21:13:56 GMT",https://www.bbc.co.uk/sport/snooker/61294622,https://www.bbc.co.uk/sport/snooker/61294622?at_medium=RSS&at_campaign=KARANGA,Ronnie O'Sullivan claims his seventh World Championship title with an 18-13 win over Judd Trump to equal Stephen Hendry's record in the modern era.,1,1
Jacky Hunt-Broersma: The cancer survivor who ran 104 marathons in 104 days,"Mon, 02 May 2022 21:38:57 GMT",https://www.bbc.co.uk/news/world-us-canada-61299527,https://www.bbc.co.uk/news/world-us-canada-61299527?at_medium=RSS&at_campaign=KARANGA,"Jacky Hunt-Broersma, who lost her leg to cancer, set an unofficial record for consecutive marathons.",0,0
Fulham 7-0 Luton Town: Fulham clinch Championship title with emphatic Luton victory,"Mon, 02 May 2022 19:14:45 GMT",https://www.bbc.co.uk/sport/football/61212426,https://www.bbc.co.uk/sport/football/61212426?at_medium=RSS&at_campaign=KARANGA,Promoted Fulham clinch the Championship title in style in front of an emphatic Craven Cottage crowd with a 7-0 win over Luton Town.,1,1
Post office: Workers at 114 branches strike over pay,"Mon, 02 May 2022 23:14:00 GMT",https://www.bbc.co.uk/news/business-61300417,https://www.bbc.co.uk/news/business-61300417?at_medium=RSS&at_campaign=KARANGA,The Crown Post Offices will close for 24 hours as staff walk out in a dispute over pay.,1,1
The papers: PM's Ukraine speech and guards' conned by 'priest',"Tue, 03 May 2022 04:38:07 GMT",https://www.bbc.co.uk/news/blogs-the-papers-61302527,https://www.bbc.co.uk/news/blogs-the-papers-61302527?at_medium=RSS&at_campaign=KARANGA,Reports a fake priest was able to infiltrate an Army barracks are among a mix of stories in the papers.,1,1
Ukraine war: The southern villages holding back the Russians,"Mon, 02 May 2022 23:00:08 GMT",https://www.bbc.co.uk/news/world-europe-61302025,https://www.bbc.co.uk/news/world-europe-61302025?at_medium=RSS&at_campaign=KARANGA,Ukraine's south has seen heavy fighting as Russia seeks to take key port areas around the Black Sea.,1,1
Why does water flow from a tree in Montenegro?,"Mon, 02 May 2022 23:02:28 GMT",https://www.bbc.co.uk/news/world-europe-61273431,https://www.bbc.co.uk/news/world-europe-61273431?at_medium=RSS&at_campaign=KARANGA,"Each year in the Montenegran village of Dinosa, water can be seen gushing from the trunk of a mulberry tree.",1,1
Falklands War: Photographing conflict through a soldier's lens,"Mon, 02 May 2022 23:08:44 GMT",https://www.bbc.co.uk/news/uk-wales-61272778,https://www.bbc.co.uk/news/uk-wales-61272778?at_medium=RSS&at_campaign=KARANGA,"As battalion photographer, Tim Rees found himself on the front line of the Falklands War.",1,1
Tourette's syndrome: 'Living with it is hard but we laugh at it',"Mon, 02 May 2022 20:44:44 GMT",https://www.bbc.co.uk/news/61287597,https://www.bbc.co.uk/news/61287597?at_medium=RSS&at_campaign=KARANGA,"Lucy-Marie, who developed tics while she was just eight, wants people to stop judging her.",0,0
Rod Stewart pulls pints for punters in Glasgow pub,"Mon, 02 May 2022 15:49:09 GMT",https://www.bbc.co.uk/news/uk-scotland-glasgow-west-61298507,https://www.bbc.co.uk/news/uk-scotland-glasgow-west-61298507?at_medium=RSS&at_campaign=KARANGA,Regulars at the Glasgow pub were stunned when the singer helped out after the Old Firm game.,0,0
Emotional reunions as New Zealand reopens to tourists,"Mon, 02 May 2022 08:11:44 GMT",https://www.bbc.co.uk/news/world-asia-61297026,https://www.bbc.co.uk/news/world-asia-61297026?at_medium=RSS&at_campaign=KARANGA,The country has reopened its borders to visitors after a pandemic lockout of more than two years.,1,1
Blackburn first UK football club to host Eid prayers,"Mon, 02 May 2022 15:59:50 GMT",https://www.bbc.co.uk/news/uk-england-lancashire-61300097,https://www.bbc.co.uk/news/uk-england-lancashire-61300097?at_medium=RSS&at_campaign=KARANGA,The Championship side are the first UK football club to host Eid prayers,0,0
Shauna Coxsey: British Olympian defends climbing while pregnant,"Mon, 02 May 2022 08:34:44 GMT",https://www.bbc.co.uk/sport/sport-climbing/61296364,https://www.bbc.co.uk/sport/sport-climbing/61296364?at_medium=RSS&at_campaign=KARANGA,Britain's most decorated elite climber Shauna Coxsey defends her decision to continue the sport while pregnant.,1,1
US weather students die in crash after tornado chase,"Mon, 02 May 2022 16:02:16 GMT",https://www.bbc.co.uk/news/world-us-canada-61300036,https://www.bbc.co.uk/news/world-us-canada-61300036?at_medium=RSS&at_campaign=KARANGA,"The three students crashed in wet weather, shortly after posting videos of a tornado in Kansas.",0,0
Why Europe will have to face the true cost of being in debt to China,"Mon, 02 May 2022 23:42:28 GMT",https://www.bbc.co.uk/news/world-europe-61276168,https://www.bbc.co.uk/news/world-europe-61276168?at_medium=RSS&at_campaign=KARANGA,The Beijing investment offers that need to be weighed up by European countries.,1,1
War games: The military's deep affinity with gaming,"Tue, 03 May 2022 00:00:50 GMT",https://www.bbc.co.uk/news/entertainment-arts-61229305,https://www.bbc.co.uk/news/entertainment-arts-61229305?at_medium=RSS&at_campaign=KARANGA,The ties between the games industry and the military have been growing stronger in recent years.,0,0
